,p0,p1,p2,p3,p4,trips0,trips1,trips2,trips3,trips4,date,hour,doc_id
495,0.0,0.10397887982639421,0.0,0.8908004233965618,0.0,0.0,19.7559871670149,0.0,169.25208044534676,0.0,2013-10-21,15,495
496,0.0,0.07331549110224883,0.0,0.9194126116210007,0.0,0.0,10.70406170092833,0.0,134.2342412966661,0.0,2013-10-21,16,496
497,0.0,0.0728078095915322,0.0,0.9213387601602347,0.0,0.0,11.649249534645152,0.0,147.41420162563756,0.0,2013-10-21,17,497
498,0.0,0.0,0.16285141441781903,0.7757237913718401,0.05833091224700417,0.0,0.0,33.54739137007072,159.79910102259907,12.01616792288286,2013-10-21,18,498
499,0.0,0.0,0.0,0.9457451061803492,0.050752454811941496,0.0,0.0,0.0,257.242668881055,13.804667708848086,2013-10-21,19,499
500,0.18800774949269994,0.0,0.0,0.7103826845009626,0.09912251392038644,49.63404586607278,0.0,0.0,187.54102870825415,26.168343674982022,2013-10-21,20,500
501,0.18062942706825516,0.0,0.0,0.681730869384508,0.13487886662651485,39.19658567381137,0.0,0.0,147.93559865643823,29.268714057953723,2013-10-21,21,501
502,0.37004382463888996,0.0,0.0,0.47893676274576313,0.1482068226187236,79.92946612200024,0.0,0.0,103.45034075308483,32.012673685644295,2013-10-21,22,502
503,0.34507858270342356,0.0,0.0,0.5185804190087415,0.13243567561742647,55.55765181525119,0.0,0.0,83.49144746040739,21.322143774405664,2013-10-21,23,503
504,0.18820149919134455,0.0,0.20233748266843157,0.0787006050998359,0.527774594912241,18.25554542156042,0.0,19.62673581883786,7.633958694684082,51.19413570648737,2013-10-22,0,504
505,0.0,0.01495280742179772,0.12188405722420521,0.0,0.8562596968153484,0.0,1.3756582828053903,11.213333264626879,0.0,78.77589210701206,2013-10-22,1,505
506,0.0,0.08633869852084873,0.21726735450587806,0.0,0.6860362674402073,0.0,4.74862841864668,11.949704497823292,0.0,37.7319947092114,2013-10-22,2,506
507,0.0,0.4325156342342358,0.4627218551847897,0.0,0.08634349478592529,0.0,14.705531563964016,15.73254307628285,0.0,2.93567882272146,2013-10-22,3,507
508,0.0,0.804869892307499,0.0,0.0,0.17710935834770328,0.0,42.658104292297445,0.0,0.0,9.386795992428274,2013-10-22,4,508
509,0.0,0.8226660062096065,0.0,0.09061445992175471,0.07733417887218005,0.0,55.118622416043635,0.0,6.0711688147575655,5.181389984436064,2013-10-22,5,509
510,0.0,0.8656764729106684,0.0,0.1252793971508188,0.0,0.0,88.29900023688818,0.0,12.778498509383516,0.0,2013-10-22,6,510
511,0.0,0.669889552303109,0.06363255024816905,0.26278991622510145,0.0,0.0,111.20166568231609,10.563003341196062,43.62312609336684,0.0,2013-10-22,7,511
512,0.0,0.6774234527001511,0.0,0.3179606727620886,0.0,0.0,131.42014982382932,0.0,61.68437051584519,0.0,2013-10-22,8,512
513,0.09987769874865869,0.42244979141228534,0.0,0.474690185171778,0.0,20.774561339721007,87.86955661375535,0.0,98.73555851572983,0.0,2013-10-22,9,513
514,0.0,0.1829500157939804,0.0,0.8121656286339572,0.0,0.0,34.760503000856275,0.0,154.31146944045187,0.0,2013-10-22,10,514
515,0.0,0.22591994030267,0.07951416115186256,0.690929281070185,0.0,0.0,42.021108896296624,14.789633974246437,128.51284627905443,0.0,2013-10-22,11,515
516,0.0,0.17154815660391803,0.0,0.8231706140295794,0.0,0.0,31.56486081512092,0.0,151.4633929814426,0.0,2013-10-22,12,516
517,0.0,0.0,0.0,0.9908607267292495,0.0,0.0,0.0,0.0,143.6748053757412,0.0,2013-10-22,13,517
518,0.0,0.0,0.0,0.9917776760966783,0.0,0.0,0.0,0.0,162.65153887985525,0.0,2013-10-22,14,518
