,p0,p1,p2,p3,p4,trips0,trips1,trips2,trips3,trips4,date,hour,doc_id
0,0.0,0.0,0.525676291275927,0.0,0.4712397079738955,0.0,0.0,624.5034340358012,0.0,559.8327730729878,2013-10-02,0,0
1,0.0,0.07412292685553597,0.03276868804831872,0.0,0.8891548493101962,0.0,54.702720019385545,24.183291779659218,0.0,656.1962787909248,2013-10-02,1,1
2,0.0,0.0,0.0,0.0,0.9885767590533784,0.0,0.0,0.0,0.0,470.5625373094081,2013-10-02,2,2
3,0.0,0.0,0.0,0.0,0.982472269626764,0.0,0.0,0.0,0.0,275.0922354954939,2013-10-02,3,3
4,0.0,0.44819266332122965,0.0,0.05243455409606161,0.4925358851466083,0.0,135.35418432301134,0.0,15.835235337010607,148.7458373142757,2013-10-02,4,4
5,0.1856175112424069,0.0,0.0,0.6662037367309543,0.14044690023648515,76.47441463187165,0.0,0.0,274.47593953315317,57.86412289743188,2013-10-02,5,5
6,0.014219044803952093,0.0,0.0,0.9707061912408969,0.011232935233698236,14.972654178561553,0.0,0.0,1022.1536193766644,11.828280801084242,2013-10-02,6,6
7,0.0,0.0,0.0,0.9963066243022007,0.0,0.0,0.0,0.0,2371.2097658392377,0.0,2013-10-02,7,7
8,0.0,0.0,0.0,0.9962387914621949,0.0,0.0,0.0,0.0,2553.3600225176056,0.0,2013-10-02,8,8
9,0.0,0.0,0.0,0.995572532809532,0.0,0.0,0.0,0.0,2440.148277916163,0.0,2013-10-02,9,9
10,0.0,0.13662884901213804,0.0,0.8589343850913179,0.0,0.0,305.77536408916495,0.0,1922.2951538343696,0.0,2013-10-02,10,10
11,0.0,0.26260073539495776,0.0,0.7333484928305205,0.0,0.0,554.0875516833609,0.0,1547.3653198723982,0.0,2013-10-02,11,11
12,0.0,0.4116467163754548,0.0,0.5850257147245878,0.0,0.0,938.9661600524124,0.0,1334.4436552867846,0.0,2013-10-02,12,12
13,0.0,0.0,0.12807655655639583,0.8685263513399224,0.0,0.0,0.0,270.62576400366436,1835.196180381256,0.0,2013-10-02,13,13
14,0.0,0.0,0.1651040178429074,0.8293521720641307,0.0,0.0,0.0,392.4522504125909,1971.3701129964386,0.0,2013-10-02,14,14
15,0.0,0.0,0.01435718389764215,0.9822764581498703,0.0,0.0,0.0,32.00216290784435,2189.494225216061,0.0,2013-10-02,15,15
16,0.11652352883064407,0.0,0.10405759940688993,0.7763327868364703,0.0,207.5284048473771,0.0,185.32658454367095,1382.6486933557537,0.0,2013-10-02,16,16
